TILEID,PROGRAM,SURVEY,PETALID,H,N_GAL,N_STAR,N_QSO,N_GOOD_Z
20120,bright,main,0,0.9930739118178312,377,60,2,439
20120,bright,main,1,0.9954926350057632,327,59,6,392
20120,bright,main,2,0.9934865688884419,352,67,4,423
20120,bright,main,3,0.993194957684971,305,91,3,399
20120,bright,main,4,0.9877438194580838,346,59,3,408
20120,bright,main,5,0.9923389296575121,317,82,3,402
20120,bright,main,6,0.9930073349483189,306,56,4,366
20120,bright,main,7,0.992916564854803,298,60,3,361
20120,bright,main,8,0.9945193720159595,354,62,8,424
20120,bright,main,9,0.9905388762040533,376,45,5,426
20130,bright,main,0,0.9910062822891733,352,86,3,441
20130,bright,main,1,0.994621416961083,303,94,9,406
20130,bright,main,2,0.9929129931226067,338,94,3,435
20130,bright,main,3,0.9911301983597648,312,84,5,401
20130,bright,main,4,0.9928117034348045,344,62,6,412
20130,bright,main,5,0.9915045341128946,329,82,2,413
20130,bright,main,6,0.9891007172515485,295,72,4,371
20130,bright,main,7,0.9849938419719255,287,72,6,365
20130,bright,main,8,0.9932896100352518,351,72,4,427
20130,bright,main,9,0.9929643028417866,353,80,4,437
1083,dark,main,0,0.9929543328068033,262,18,82,362
1083,dark,main,1,0.99123478398755,237,29,70,336
1083,dark,main,2,0.9921764636691126,256,22,87,365
1083,dark,main,3,0.9854129619482102,237,18,87,342
1083,dark,main,4,0.9780075321461676,212,24,94,330
1083,dark,main,5,0.9933222180652022,224,14,88,326
1083,dark,main,6,0.9907920801343899,231,15,58,304
1083,dark,main,7,0.9869476085890774,223,23,61,307
1083,dark,main,8,0.9896571847201048,241,29,82,352
1083,dark,main,9,0.9889057394435401,254,17,103,374
1205,dark,main,0,0.9938132661388168,266,19,107,392
1205,dark,main,1,0.9909857112243776,252,14,86,352
1205,dark,main,2,0.9836025335534049,275,17,81,373
1205,dark,main,3,0.9916166821855299,236,16,88,340
1205,dark,main,4,0.9944763695873482,270,16,60,346
1205,dark,main,5,0.9879567600763274,245,22,89,356
1205,dark,main,6,0.989958095922649,228,16,79,323
1205,dark,main,7,0.9769023677657508,222,16,87,325
1205,dark,main,8,0.992511790440103,260,20,91,371
1205,dark,main,9,0.9913117670536713,281,21,95,397
1223,dark,main,0,0.9896485382581439,284,18,75,377
1223,dark,main,1,0.9929986970551161,266,20,74,360
1223,dark,main,2,0.9961869835688282,274,27,76,377
1223,dark,main,3,0.9901404432726966,248,16,99,363
1223,dark,main,4,0.9926430986177928,224,19,113,356
1223,dark,main,5,0.9900982793182246,250,14,100,364
1223,dark,main,6,0.9901513036693794,226,13,72,311
1223,dark,main,7,0.9904561315703091,238,15,65,318
1223,dark,main,8,0.9906552112890484,268,15,96,379
1223,dark,main,9,0.9938986660216114,274,13,99,386
1385,dark,main,0,0.9929335047024307,241,35,84,360
1385,dark,main,1,0.9817844808865367,235,30,92,357
1385,dark,main,2,0.9882951084578986,263,28,67,358
1385,dark,main,3,0.9908968280500727,242,32,77,351
1385,dark,main,4,0.9921538284056696,211,32,91,334
1385,dark,main,5,0.9909051549074763,232,35,78,345
1385,dark,main,6,0.9912536342797093,198,36,69,303
1385,dark,main,7,0.9905249190275442,208,31,66,305
1385,dark,main,8,0.987039200325785,261,33,70,364
1385,dark,main,9,0.9910930523405634,245,23,80,348
1248,dark,main,0,0.9944282160430182,257,41,84,382
1248,dark,main,1,0.9923922935889745,257,22,75,354
1248,dark,main,2,0.9879355406405937,257,16,93,366
1248,dark,main,3,0.992887575859241,238,27,85,350
1248,dark,main,4,0.9915538249497006,231,27,89,347
1248,dark,main,5,0.9895468946540036,265,21,80,366
1248,dark,main,6,0.9812164524869958,221,20,74,315
1248,dark,main,7,0.9915734356168177,222,19,79,320
1248,dark,main,8,0.992444872114727,259,20,87,366
1248,dark,main,9,0.98741351122592,261,18,86,365
20133,bright,main,0,0.990688483259918,359,75,5,439
20133,bright,main,1,0.993675590423355,328,57,6,391
20133,bright,main,2,0.9947239774087719,370,54,4,428
20133,bright,main,3,0.9884962370798889,325,55,3,383
20133,bright,main,4,0.9956136998907648,343,47,4,394
20133,bright,main,5,0.9949195555910766,338,63,3,404
20133,bright,main,6,0.9892500641002232,295,52,3,350
20133,bright,main,7,0.9869304878050447,294,54,2,350
20133,bright,main,8,0.9958330986548269,324,85,2,411
20133,bright,main,9,0.9949408161783517,337,74,6,417
1417,dark,main,0,0.991927392154641,259,24,91,374
1417,dark,main,1,0.9943380422191076,232,31,88,351
1417,dark,main,2,0.9964665123767965,268,27,84,379
1417,dark,main,3,0.9920965434524172,242,25,92,359
1417,dark,main,4,0.9811149993069753,247,22,91,360
1417,dark,main,5,0.9950809541041442,261,24,87,372
1417,dark,main,6,0.9928220248438682,208,28,73,309
1417,dark,main,7,0.9886280511660505,217,24,80,321
1417,dark,main,8,0.9876152458420447,243,32,100,375
1417,dark,main,9,0.994103379717388,253,36,78,367
1393,dark,main,0,0.9883438985139689,253,51,77,381
1393,dark,main,1,0.9940322086397929,227,57,78,362
1393,dark,main,2,0.9961554424274579,257,40,80,377
1393,dark,main,3,0.9928241016276633,241,40,87,368
1393,dark,main,4,0.9898492597375989,239,56,71,366
1393,dark,main,5,0.9922966562124259,205,81,82,368
1393,dark,main,6,0.9843495603381512,201,38,84,323
1393,dark,main,7,0.9851239382069966,215,53,61,329
1393,dark,main,8,0.9949862850145975,232,59,71,362
1393,dark,main,9,0.9884122646306762,219,54,95,368
20005,bright,main,0,0.9924171715434678,337,85,3,425
20005,bright,main,1,0.9925551441712214,332,55,4,391
20005,bright,main,2,0.9910972832829292,345,69,2,416
20005,bright,main,3,0.9950376165480563,318,60,2,380
20005,bright,main,4,0.997188180620394,315,71,2,388
20005,bright,main,5,0.9917934552768863,333,64,4,401
20005,bright,main,6,0.9934550207432751,290,70,3,363
20005,bright,main,7,0.9884620775044389,297,57,1,355
20005,bright,main,8,0.985767991266639,315,84,1,400
20005,bright,main,9,0.9904533981738983,350,69,2,421
1422,dark,main,0,0.9897764873234632,261,40,68,369
1422,dark,main,1,0.9868474842677174,232,42,75,349
1422,dark,main,2,0.9948354515510565,248,38,80,366
1422,dark,main,3,0.9901908109595381,230,43,69,342
1422,dark,main,4,0.9914615579483063,225,40,85,350
1422,dark,main,5,0.9867810298293453,203,45,102,350
1422,dark,main,6,0.9874438909611456,237,28,68,333
