TILEID,PROGRAM,SURVEY,PETALID,H,N_GAL,N_STAR,N_QSO,N_GOOD_Z
1234,dark,main,9,0.974153084140479,282,19,70,371
1111,dark,main,0,0.9505385914168775,253,21,80,354
1111,dark,main,1,0.9450660587145481,223,20,82,325
1111,dark,main,2,0.9635109722054161,228,21,116,365
1111,dark,main,3,0.9522251803199455,210,19,79,308
1111,dark,main,4,0.9537694316003718,245,18,77,340
1111,dark,main,5,0.9650167965186346,237,19,90,346
1111,dark,main,6,0.9615721197898998,213,19,73,305
1111,dark,main,7,0.9720225957908649,206,15,84,305
1111,dark,main,8,0.958437080336039,248,17,80,345
1111,dark,main,9,0.9273900616654244,234,18,94,346
1250,dark,main,0,0.9438545413602241,263,26,87,376
1250,dark,main,1,0.9576479557485764,240,23,78,341
1250,dark,main,2,0.9588110679566745,264,27,74,365
1250,dark,main,3,0.957386652129732,261,20,72,353
1250,dark,main,4,0.9543636579490976,244,25,85,354
1250,dark,main,5,0.9651659331875024,229,28,91,348
1250,dark,main,6,0.9652381655208107,222,22,78,322
1250,dark,main,7,0.9535669866563727,224,25,79,328
1250,dark,main,8,0.9664306944471879,249,23,98,370
1250,dark,main,9,0.963531674949762,257,28,92,377
1238,dark,main,0,0.9457836223011915,286,15,78,379
1238,dark,main,1,0.9664615968693246,255,12,96,363
1238,dark,main,2,0.9697548083168499,270,30,87,387
1238,dark,main,3,0.9686841939464949,228,23,88,339
1238,dark,main,4,0.9620105992446749,267,20,74,361
1238,dark,main,5,0.9553245311238702,244,18,92,354
1238,dark,main,6,0.9397066794229971,234,14,69,317
1238,dark,main,7,0.9573567240548455,230,15,77,322
1238,dark,main,8,0.9529304508687816,254,18,99,371
1238,dark,main,9,0.9678833718447041,276,14,81,371
1726,dark,main,0,0.965918470114187,265,14,92,371
1726,dark,main,1,0.9708292179969676,266,17,85,368
1726,dark,main,2,0.9674426881976758,274,28,74,376
1726,dark,main,3,0.9704941575457371,266,14,79,359
1726,dark,main,4,0.9774780548128784,231,20,97,348
1726,dark,main,5,0.94273936388129,258,20,87,365
1726,dark,main,6,0.964772657662366,224,20,73,317
1726,dark,main,7,0.970759793166014,238,17,67,322
1726,dark,main,8,0.9483121621804833,262,28,77,367
1726,dark,main,9,0.9519880680706357,254,23,90,367
1835,dark,main,0,0.9703262673127676,246,47,82,375
1835,dark,main,1,0.9582475944930845,198,48,77,323
1835,dark,main,2,0.9550442542896355,232,51,81,364
1835,dark,main,3,0.9597269493210636,211,61,60,332
1835,dark,main,4,0.9513089828087014,220,70,54,344
1835,dark,main,5,0.9532948371854613,222,63,64,349
1835,dark,main,6,0.9560849891019862,186,40,84,310
1835,dark,main,7,0.9493661759146954,188,55,76,319
1835,dark,main,8,0.9392153961628712,216,56,76,348
1835,dark,main,9,0.9375454603074265,207,66,84,357
1221,dark,main,0,0.9537846191758786,269,14,91,374
1221,dark,main,1,0.9677159561043226,261,14,92,367
1221,dark,main,2,0.9645287897754593,256,15,104,375
1221,dark,main,3,0.9469457363777863,256,19,76,351
1221,dark,main,4,0.9584504845971596,231,15,104,350
1221,dark,main,5,0.9660740948756043,253,15,101,369
1221,dark,main,6,0.9404758066376087,219,13,97,329
1221,dark,main,7,0.9589910050047642,234,19,65,318
1221,dark,main,8,0.9688897712399662,263,19,92,374
1221,dark,main,9,0.9574083067664881,264,18,90,372
1397,dark,main,0,0.9658860252583121,224,27,84,335
1397,dark,main,1,0.9535254398536319,249,26,73,348
1397,dark,main,2,0.9595976338333487,260,28,90,378
1397,dark,main,3,0.9684445636335686,239,36,70,345
1397,dark,main,4,0.9619805276814224,234,23,96,353
1397,dark,main,5,0.9575428128499411,227,35,85,347
1397,dark,main,6,0.9614169838875625,227,37,58,322
1397,dark,main,7,0.9718538659771623,204,27,75,306
1397,dark,main,8,0.9495169098788853,250,44,70,364
1397,dark,main,9,0.9676460132550955,239,42,79,360
1235,dark,main,0,0.9538594686480109,273,27,70,370
1235,dark,main,1,0.9599689436361364,236,26,83,345
1235,dark,main,2,0.965098380898953,272,19,92,383
1235,dark,main,3,0.9533069661663415,251,21,89,361
1235,dark,main,4,0.9626618928566762,247,18,83,348
1235,dark,main,5,0.974801021447233,252,22,87,361
1235,dark,main,6,0.9634177603237615,220,30,60,310
1235,dark,main,7,0.9406805132066407,220,17,77,314
1235,dark,main,8,0.96755030624862,261,15,93,369
1235,dark,main,9,0.9491175438684287,262,18,86,366
1236,dark,main,0,0.9649488075832173,283,17,88,388
1236,dark,main,1,0.955552069342105,241,18,93,352
1236,dark,main,2,0.9736795513029597,281,22,83,386
1236,dark,main,3,0.9716371131530637,256,15,81,352
1236,dark,main,4,0.959902466530356,246,28,79,353
1236,dark,main,5,0.9659645845503465,258,18,88,364
1236,dark,main,6,0.9763747756712238,223,17,85,325
1236,dark,main,7,0.9386873830608778,233,17,66,316
1236,dark,main,8,0.9658631806434084,259,16,92,367
1236,dark,main,9,0.9556827223460825,259,20,102,381
1917,dark,main,0,0.9474455044482352,254,41,78,373
1917,dark,main,1,0.9590088177121422,224,40,80,344
1917,dark,main,2,0.9603024478667349,242,39,81,362
1917,dark,main,3,0.9718227121870253,215,66,71,352
1917,dark,main,4,0.9557407438280517,236,28,86,350
1917,dark,main,5,0.963187019240844,248,33,77,358
1917,dark,main,6,0.952940575931197,229,32,68,329
1917,dark,main,7,0.9377013433922302,222,30,69,321
1917,dark,main,8,0.9405102180815075,258,44,79,381
1917,dark,main,9,0.9543381738711343,243,28,97,368
1100,dark,main,0,0.9551523078636058,265,17,83,365
1100,dark,main,1,0.9394993720196044,226,24,75,325
1100,dark,main,2,0.9535753557724796,251,29,83,363
1100,dark,main,3,0.9149861430129326,244,13,72,329
1100,dark,main,4,0.9534086105379472,256,16,69,341
1100,dark,main,5,0.9747750725500557,229,29,86,344
1100,dark,main,6,0.964228926685075,228,15,72,315
1100,dark,main,7,0.9221369277503525,205,20,91,316
1100,dark,main,8,0.9727557419260895,256,18,94,368
1100,dark,main,9,0.9727557419260895,256,18,94,368
1249,dark,main,0,0.9744862197283113,268,22,87,377
1249,dark,main,1,0.9768276887363467,221,25,94,340
1249,dark,main,2,0.9524351839175121,268,23,80,371
1249,dark,main,3,0.952782881651172,263,20,89,372
1249,dark,main,4,0.9648475720843246,234,31,83,348
1249,dark,main,5,0.974353293973569,263,20,81,364
1249,dark,main,6,0.9370595299205471,235,22,64,321
1249,dark,main,7,0.9590053871559158,234,23,66,323
1249,dark,main,8,0.969453614884638,269,21,90,380
1249,dark,main,9,0.969453614884638,269,21,90,380
1134,dark,main,0,0.9841437372698951,279,21,84,384
1134,dark,main,1,0.9494646355568493,228,13,94,335
1134,dark,main,2,0.9527476911944005,243,19,86,348
1134,dark,main,3,0.9595304545447128,257,16,94,367
1134,dark,main,4,0.9507483926036457,251,18,83,352
1134,dark,main,5,0.9687444157213222,253,20,88,361
1134,dark,main,6,0.9535607492811112,215,14,77,306
1134,dark,main,7,0.9442727194592059,218,19,77,314
1134,dark,main,8,0.9439469393101434,244,21,90,355
1134,dark,main,9,0.9439469393101434,244,21,90,355
1847,dark,main,0,0.9309781547618999,251,48,65,364
1847,dark,main,1,0.9522642252648154,192,69,75,336
1847,dark,main,2,0.9370071632860146,193,59,80,332
1847,dark,main,3,0.9338609318445037,240,53,49,342
1847,dark,main,4,0.9649516167508005,203,74,65,342
1847,dark,main,5,0.9378498924436607,237,44,70,351
1847,dark,main,6,0.9403946645808505,202,42,59,303
1847,dark,main,7,0.9491091790874767,191,57,72,320
1847,dark,main,8,0.964632371639888,227,45,71,343
1847,dark,main,9,0.964632371639888,227,45,71,343
1420,dark,main,0,0.9547170514988461,274,25,83,382
1420,dark,main,1,0.9416351431706331,241,31,73,345
1420,dark,main,2,0.9545727601876114,277,20,86,383
1420,dark,main,3,0.9661920837099834,260,15,69,344
1420,dark,main,4,0.9491062878158758,250,28,77,355
1420,dark,main,5,0.958042339881501,256,20,87,363
1420,dark,main,6,0.9449662292555839,229,23,78,330
1420,dark,main,7,0.9244508852430207,219,24,79,322
1420,dark,main,8,0.93519524041716,255,24,88,367
1420,dark,main,9,0.93519524041716,255,24,88,367
1237,dark,main,0,0.9669305876444313,276,24,81,381
1237,dark,main,1,0.9427102022585195,254,13,90,357
1237,dark,main,2,0.9645187557643103,271,17,97,385
1237,dark,main,3,0.959131036697136,241,15,83,339
1237,dark,main,4,0.9610753508112156,265,15,76,356
1237,dark,main,5,0.9619080559679959,254,16,90,360
1237,dark,main,6,0.9473249658073745,224,18,73,315
1237,dark,main,7,0.9631226414668916,225,13,81,319
1237,dark,main,8,0.9820652972984416,262,20,78,360
1237,dark,main,9,0.9820652972984416,262,20,78,360
1104,dark,main,0,0.9607916879197038,260,23,94,377
1104,dark,main,1,0.951807701250462,262,21,70,353
1104,dark,main,2,0.967366288820185,259,20,89,368
1104,dark,main,3,0.9569890246314078,243,13,78,334
1104,dark,main,4,0.9729869214272258,255,16,84,355
1104,dark,main,5,0.9639466826524082,239,19,100,358
1104,dark,main,6,0.9621222537669394,222,18,89,329
1104,dark,main,7,0.9519184839642838,228,15,74,317
1104,dark,main,8,0.9487506160486024,250,12,91,353
1104,dark,main,9,0.9487506160486024,250,12,91,353
1889,dark,main,0,0.9612936136709699,250,39,91,380
1889,dark,main,1,0.9716013806849606,228,37,67,332
1889,dark,main,2,0.9391864402878075,236,38,85,359
1889,dark,main,3,0.9479833828784296,219,54,71,344
1889,dark,main,4,0.9524768981140121,244,19,86,349
1889,dark,main,5,0.9698591475564732,249,22,61,332
1889,dark,main,6,0.9457181085860249,214,26,66,306
1889,dark,main,7,0.9195657825786996,144,18,44,206
1889,dark,main,8,0.9684705446374372,200,22,80,302
1889,dark,main,9,0.9684705446374372,200,22,80,302
1431,dark,main,0,0.9504551682773341,256,31,100,387
1431,dark,main,1,0.9547027677538781,235,24,90,349
1431,dark,main,2,0.9711421369256117,256,28,92,376
1431,dark,main,3,0.9513998598933285,243,20,79,342
1431,dark,main,4,0.9512012054928619,264,23,71,358
1431,dark,main,5,0.9697140644829156,250,23,78,351
1431,dark,main,6,0.9241521650121981,205,20,90,315
1431,dark,main,7,0.9702972436600144,219,28,75,322
1431,dark,main,8,0.952418029872308,270,18,88,376
1431,dark,main,9,0.952418029872308,270,18,88,376
20115,bright,main,0,0.9736667469868813,348,78,1,427
20115,bright,main,1,0.9429197402859485,323,59,1,383
20115,bright,main,2,0.9647072803833736,353,60,3,416
20115,bright,main,3,0.9516759958307861,319,70,1,390
20115,bright,main,4,0.956448989334413,354,37,5,396
20115,bright,main,5,0.9268980405890622,340,57,2,399
20115,bright,main,6,0.9757696680548776,266,78,3,347
20115,bright,main,7,0.9542442175112261,284,64,1,349
20115,bright,main,8,0.9719365386933935,346,59,5,410
20115,bright,main,9,0.9719365386933935,346,59,5,410
1116,dark,main,0,0.9718609582182747,274,20,84,378
1116,dark,main,1,0.9455959508936612,213,19,103,335
1116,dark,main,2,0.959873266604078,250,23,98,371
1116,dark,main,3,0.9688641158192344,231,14,80,325
1116,dark,main,4,0.9243459605090086,247,16,85,348
1116,dark,main,5,0.9533052146422618,242,18,85,345
1116,dark,main,6,0.9316896786748329,215,20,89,324
1116,dark,main,7,0.9531172002564451,231,18,71,320
1116,dark,main,8,0.9539555507572764,258,19,86,363
1116,dark,main,9,0.9539555507572764,258,19,86,363
1789,dark,main,0,0.9414553898627879,270,22,101,393
1789,dark,main,1,0.9667045798900332,248,19,79,346
1789,dark,main,2,0.9459706563710507,249,27,98,374
1789,dark,main,3,0.9565257481346812,223,30,89,342
1789,dark,main,4,0.9440253887921365,234,23,87,344
1789,dark,main,5,0.9369415238055133,255,14,93,362
1789,dark,main,6,0.9674419702199598,219,14,85,318
1789,dark,main,7,0.9584325155777867,213,21,85,319
1789,dark,main,8,0.9555906118003282,253,23,99,375
1789,dark,main,9,0.9555906118003282,253,23,99,375
1902,dark,main,0,0.9624801284554559,267,29,82,378
1902,dark,main,1,0.9467254984596664,237,23,85,345
1902,dark,main,2,0.9737151743041298,252,31,71,354
1902,dark,main,3,0.9482973364983943,238,26,88,352
1902,dark,main,4,0.9615478157275626,253,26,77,356
1902,dark,main,5,0.9451108456504647,246,22,89,357
1902,dark,main,6,0.9559778900200336,200,39,79,318
1902,dark,main,7,0.9467542375967237,212,31,58,301
1902,dark,main,8,0.947916283477855,257,25,81,363
1902,dark,main,9,0.947916283477855,257,25,81,363
1919,dark,main,0,0.9590545235375171,245,51,72,368
1919,dark,main,1,0.9453802162876584,230,22,81,333
1919,dark,main,2,0.9419573776077242,266,18,80,364
1919,dark,main,3,0.9433185423409789,244,26,94,364
1919,dark,main,4,0.968951639863682,229,36,89,354
1919,dark,main,5,0.9553084872997384,243,21,82,346
1919,dark,main,6,0.9219079406961974,206,23,82,311
1919,dark,main,7,0.9665101678080902,197,50,62,309
1919,dark,main,8,0.9430086016809678,259,34,82,375
1919,dark,main,9,0.9430086016809678,259,34,82,375
20114,bright,main,0,0.9741968410517805,343,82,4,429
20114,bright,main,1,0.9778218050932262,317,72,2,391
20114,bright,main,2,0.9541020716078551,364,54,6,424
20114,bright,main,3,0.9530593776624674,329,56,6,391
20114,bright,main,4,0.9661387383268313,324,66,4,394
20114,bright,main,5,0.9540835473050794,339,64,3,406
20114,bright,main,6,0.9419573776077244,329,35,0,364
20114,bright,main,7,0.9551320531240131,292,62,0,354
20114,bright,main,8,0.9702735841437622,344,75,1,420
20114,bright,main,9,0.9702735841437622,344,75,1,420
1921,dark,main,0,0.978674712717028,268,24,89,381
1921,dark,main,1,0.916591970370036,236,22,84,342
1921,dark,main,2,0.9299216203785311,250,30,79,359
1921,dark,main,3,0.9394455801743412,239,28,82,349
1921,dark,main,4,0.9360321329718096,256,20,78,354
1921,dark,main,5,0.9348679439569505,256,21,80,357
1921,dark,main,6,0.9451410669505094,232,23,75,330
1921,dark,main,7,0.933801270091509,228,26,67,321
1921,dark,main,8,0.9639834927300488,276,21,80,377
1921,dark,main,9,0.9639834927300488,276,21,80,377
21101,bright,main,0,0.9426227183504648,335,81,1,417
21101,bright,main,1,0.959638506887251,333,49,4,386
21101,bright,main,2,0.9718670261752725,340,61,7,408
21101,bright,main,3,0.9737132532564597,311,64,2,377
21101,bright,main,4,0.9748454901653936,325,60,6,391
21101,bright,main,5,0.9639403684179977,324,69,2,395
21101,bright,main,6,0.94906573167331,281,70,4,355
21101,bright,main,7,0.9682932233318671,286,48,5,339
21101,bright,main,8,0.9535604750940943,365,50,2,417
21101,bright,main,9,0.9535604750940943,365,50,2,417
20818,bright,main,0,0.9559353428385324,343,92,0,435
20818,bright,main,1,0.9528859193570707,323,74,5,402
20818,bright,main,2,0.9710310154370685,332,98,3,433
20818,bright,main,3,0.9503894788871791,303,90,3,396
20818,bright,main,4,0.9633336794504346,331,74,3,408
20818,bright,main,5,0.9560926272809775,318,92,3,413
20818,bright,main,6,0.9677337091743333,309,62,2,373
20818,bright,main,7,0.9723207060634221,279,85,3,367
20818,bright,main,8,0.9719395680754586,324,99,4,427
20818,bright,main,9,0.9719395680754586,324,99,4,427
1225,dark,main,0,0.9629493288351911,271,13,102,386
1225,dark,main,1,0.9564257789549594,245,17,90,352
1225,dark,main,2,0.9413788000816751,257,13,111,381
1225,dark,main,3,0.9709404139435232,238,18,85,341
1225,dark,main,4,0.9486278068253481,258,15,84,357
1225,dark,main,5,0.9566880678402526,259,16,95,370
1225,dark,main,6,0.9679450054092887,229,18,74,321
1225,dark,main,7,0.9684009169269296,236,15,81,332
1225,dark,main,8,0.9490200836431799,278,16,90,384
1225,dark,main,9,0.9490200836431799,278,16,90,384
1885,dark,main,0,0.9564941914358646,259,52,65,376
1885,dark,main,1,0.9431098424427972,241,34,76,351
1885,dark,main,2,0.9419860407600895,264,45,67,376
1885,dark,main,3,0.9655091052671348,237,31,67,335
1885,dark,main,4,0.9708114532237107,225,41,78,344
1885,dark,main,5,0.9575017260272705,237,40,68,345
1885,dark,main,6,0.9711986491138974,241,29,60,330
1885,dark,main,7,0.9508059527603576,218,33,62,313
1885,dark,main,8,0.9749169109735237,223,46,78,347
1885,dark,main,9,0.9749169109735237,223,46,78,347
1129,dark,main,0,0.957463040480233,260,21,94,375
1129,dark,main,1,0.9592102899803728,258,19,73,350
1129,dark,main,2,0.9574032303381211,267,15,97,379
1129,dark,main,3,0.9472620370825987,250,14,79,343
1129,dark,main,4,0.9648516000047656,246,22,86,354
1129,dark,main,5,0.9419320958858501,253,19,77,349
1129,dark,main,6,0.9495284161201785,226,13,80,319
1129,dark,main,7,0.9327257108050645,247,16,56,319
1129,dark,main,8,0.9612242795494044,268,19,88,375
1129,dark,main,9,0.9612242795494044,268,19,88,375
20821,bright,main,0,0.9576120174829394,326,112,1,439
20821,bright,main,1,0.9609933625222642,313,85,4,402
20821,bright,main,2,0.9649964024331285,317,108,4,429
20821,bright,main,3,0.9401098329098591,291,107,2,400
20821,bright,main,4,0.9577922005152266,320,83,4,407
20821,bright,main,5,0.9798748891468759,362,48,3,413
20821,bright,main,6,0.9364782846279454,298,74,5,377
20821,bright,main,7,0.9644957662928578,281,82,2,365
20821,bright,main,8,0.9558042392410026,314,106,3,423
20821,bright,main,9,0.9558042392410026,314,106,3,423
1920,dark,main,0,0.9537279427795241,270,47,78,395
1920,dark,main,1,0.9476253301965598,226,37,101,364
1920,dark,main,2,0.957499384216124,266,46,81,393
1920,dark,main,3,0.9690445662334624,223,60,82,365
1920,dark,main,4,0.9487115281909401,256,39,72,367
1920,dark,main,5,0.9684374569235011,260,38,74,372
1920,dark,main,6,0.9724736889471493,219,27,93,339
1920,dark,main,7,0.961582064813809,205,38,81,324
1920,dark,main,8,0.9698052650691936,265,39,84,388
1920,dark,main,9,0.9719024054465333,268,30,75,373
20103,bright,main,0,0.9791229644514612,368,64,3,435
20103,bright,main,1,0.9556733491678991,330,65,2,397
20103,bright,main,2,0.9645006952874083,357,67,1,425
20103,bright,main,3,0.9648502510118285,313,65,5,383
20103,bright,main,4,0.9504826049241631,339,56,3,398
20103,bright,main,5,0.9704686736083022,355,47,5,407
20103,bright,main,6,0.9857651670554775,291,68,1,360
20103,bright,main,7,0.953935943453162,315,40,4,359
20103,bright,main,8,0.9763797856442954,339,75,4,418
20103,bright,main,9,0.9763797856442954,339,75,4,418
1924,dark,main,0,0.9624970793060194,275,26,86,387
1924,dark,main,1,0.9471949659909623,255,16,70,341
1924,dark,main,2,0.9423746614785101,276,20,79,375
1924,dark,main,3,0.9550606613305197,250,18,73,341
1924,dark,main,4,0.9219341518185366,257,21,75,353
1924,dark,main,5,0.9517981229573901,237,16,92,345
1924,dark,main,6,0.9514026202668656,242,18,69,329
1924,dark,main,7,0.9324478501472703,230,16,75,321
1924,dark,main,8,0.9525734961476212,255,30,79,364
1924,dark,main,9,0.9525734961476212,255,30,79,364
1931,dark,main,0,0.9530575932552926,279,26,70,375
1931,dark,main,1,0.9382014151778038,256,30,72,358
1931,dark,main,2,0.9411945298643117,236,38,96,370
1931,dark,main,3,0.9603470088117008,232,37,81,350
1931,dark,main,4,0.9415802385963906,239,22,74,335
1931,dark,main,5,0.9690457257136442,251,32,78,361
1931,dark,main,6,0.9577359665133978,211,22,72,305
1931,dark,main,7,0.9435845232570935,236,24,59,319
1931,dark,main,8,0.960104085695769,257,22,83,362
1931,dark,main,9,0.960104085695769,257,22,83,362
21102,bright,main,0,0.9571550627986362,311,85,4,400
21102,bright,main,1,0.9793006292812914,315,65,5,385
21102,bright,main,2,0.9709783061894756,339,66,7,412
21102,bright,main,3,0.9688538995608434,320,55,7,382
21102,bright,main,4,0.961071949458763,327,53,1,381
21102,bright,main,5,0.9616538845233815,351,42,5,398
21102,bright,main,6,0.9597963264101664,304,50,2,356
21102,bright,main,7,0.9534685569863347,283,56,3,342
21102,bright,main,8,0.9544838852140896,340,64,0,404
21102,bright,main,9,0.9544838852140896,340,64,0,404
20081,bright,main,0,0.9644701490415578,356,81,2,439
20081,bright,main,1,0.9684518034123153,345,46,7,398
20081,bright,main,2,0.9576829890934624,355,69,6,430
20081,bright,main,3,0.9584963166410791,320,65,3,388
20081,bright,main,4,0.9746918264890616,333,63,3,399
20081,bright,main,5,0.95976756957653,321,81,3,405
20081,bright,main,6,0.9636304879219638,276,88,6,370
20081,bright,main,7,0.9448084196413662,274,83,3,360
20081,bright,main,8,0.946688892921725,316,99,4,419
20081,bright,main,9,0.946688892921725,316,99,4,419
20869,bright,main,0,0.9772241712007346,338,88,9,435
20869,bright,main,1,0.9880842342066057,319,79,2,400
20869,bright,main,2,0.9499330077439637,320,103,3,426
20869,bright,main,3,0.9532610696702719,303,95,2,400
20869,bright,main,4,0.9731007926434617,313,92,3,408
20869,bright,main,5,0.9571751033155056,312,94,6,412
20869,bright,main,6,0.9817851693898575,275,89,5,369
20869,bright,main,7,0.9685988644098446,260,92,7,359
20869,bright,main,8,0.9743740433537377,345,71,4,420
20869,bright,main,9,0.9743740433537377,345,71,4,420
1410,dark,main,0,0.9589542339592266,250,19,99,368
1410,dark,main,1,0.9585344987792997,244,27,72,343
1410,dark,main,2,0.9724862067685563,235,21,98,354
1410,dark,main,3,0.9287964017494987,249,18,78,345
1410,dark,main,4,0.9350270723529558,247,24,78,349
1410,dark,main,5,0.9777313232739496,267,16,65,348
1410,dark,main,6,0.9376131278861664,220,23,64,307
1410,dark,main,7,0.9682330075800561,215,28,62,305
1410,dark,main,8,0.9645550833204185,234,37,90,361
1410,dark,main,9,0.9645550833204185,234,37,90,361
1101,dark,main,0,0.9586446072971148,277,16,85,378
1101,dark,main,1,0.9371791631933115,254,14,85,353
1101,dark,main,2,0.9529989317916274,266,22,74,362
1101,dark,main,3,0.9549267159936904,242,16,87,345
1101,dark,main,4,0.96331439581038,242,23,89,354
1101,dark,main,5,0.9529684538174485,256,18,83,357
1101,dark,main,6,0.9626026417297687,231,14,76,321
1101,dark,main,7,0.9495199456825919,235,14,74,323
1101,dark,main,8,0.9534644912750319,262,20,88,370
1101,dark,main,9,0.9534644912750319,262,20,88,370
20123,bright,main,0,0.9775230355167766,367,58,3,428
20123,bright,main,1,0.958689924373226,334,52,4,390
20123,bright,main,2,0.9801429983336378,355,61,2,418
20123,bright,main,3,0.9588016109267741,323,55,6,384
20123,bright,main,4,0.9704986110156743,350,40,7,397
20123,bright,main,5,0.9403335555295564,349,48,4,401
20123,bright,main,6,0.9607706168417081,291,63,5,359
20123,bright,main,7,0.959675799176896,279,70,2,351
20123,bright,main,8,0.9404271334634444,359,53,3,415
20123,bright,main,9,0.9404271334634444,359,53,3,415
20082,bright,main,0,0.9664174820673589,330,105,1,436
20082,bright,main,1,0.9409652390071743,322,68,1,391
20082,bright,main,2,0.9729575125623027,338,80,7,425
20082,bright,main,3,0.9576472885165773,315,78,3,396
20082,bright,main,4,0.9674788792169768,340,62,4,406
20082,bright,main,5,0.966627488337549,357,47,2,406
20082,bright,main,6,0.9365086398320336,275,86,2,363
20082,bright,main,7,0.9291487423642355,280,74,1,355
20082,bright,main,8,0.9731762124997871,322,96,5,423
20082,bright,main,9,0.9731762124997871,322,96,5,423
1891,dark,main,0,0.9590722854845314,268,34,81,383
1891,dark,main,1,0.9485109726166258,247,32,73,352
1891,dark,main,2,0.9545109297681259,250,31,86,367
1891,dark,main,3,0.9482144357711549,238,30,76,344
1891,dark,main,4,0.961978818041276,236,31,92,359
1891,dark,main,5,0.927321215711229,239,31,80,350
1891,dark,main,6,0.9712995071419819,208,27,70,305
1891,dark,main,7,0.9606787244112825,222,28,72,322
1891,dark,main,8,0.9411836654977872,234,42,83,359
1891,dark,main,9,0.9411836654977872,234,42,83,359
1244,dark,main,0,0.962154225560363,255,20,103,378
1244,dark,main,1,0.9460607998118877,268,15,73,356
1244,dark,main,2,0.960767550706288,270,24,79,373
1244,dark,main,3,0.9562224428895315,260,22,70,352
1244,dark,main,4,0.9635278592071458,252,17,76,345
1244,dark,main,5,0.9545391486813005,266,17,85,368
1244,dark,main,6,0.971016422900047,227,18,84,329
1244,dark,main,7,0.9412468150551985,232,20,70,322
1244,dark,main,8,0.9501200543285148,275,21,85,381
1244,dark,main,9,0.9501200543285148,275,21,85,381
1125,dark,main,0,0.9354267381336394,265,15,99,379
1125,dark,main,1,0.9149505417409164,243,15,92,350
1125,dark,main,2,0.9589779397912004,261,19,94,374
1125,dark,main,3,0.9458426676615062,248,19,83,350
1125,dark,main,4,0.9485475296223007,252,15,94,361
1125,dark,main,5,0.928840455844401,251,18,95,364
1125,dark,main,6,0.9589090604239369,242,12,70,324
1125,dark,main,7,0.9593934594399325,258,14,65,337
1125,dark,main,8,0.962255330566609,251,12,100,363
1125,dark,main,9,0.962255330566609,251,12,100,363
1226,dark,main,0,0.9587423059615379,276,19,90,385
1226,dark,main,1,0.9536607845572237,232,13,98,343
1226,dark,main,2,0.9718563873602579,272,17,91,380
1226,dark,main,3,0.9704478362910455,249,13,82,344
1226,dark,main,4,0.9370837300695414,236,14,108,358
1226,dark,main,5,0.9356149193744879,258,12,90,360
1226,dark,main,6,0.955319941281154,208,17,88,313
1226,dark,main,7,0.9459894480213965,219,11,94,324
1226,dark,main,8,0.9703365669715776,280,20,83,383
1226,dark,main,9,0.9703365669715776,280,20,83,383
1245,dark,main,0,0.9501942030821554,276,25,88,389
1245,dark,main,1,0.9385887237796736,243,20,82,345
1245,dark,main,2,0.9582205715888558,264,15,98,377
1245,dark,main,3,0.9505799552427702,245,20,84,349
1245,dark,main,4,0.9584221980762698,267,16,83,366
1245,dark,main,5,0.9459208690248994,235,24,88,347
1245,dark,main,6,0.971915982324652,225,16,85,326
1245,dark,main,7,0.947526924804838,216,21,82,319
1245,dark,main,8,0.9477055335723936,254,17,101,372
1245,dark,main,9,0.9477055335723936,254,17,101,372
1191,dark,main,0,0.9604746257219875,280,15,95,390
1191,dark,main,1,0.949007351961691,247,22,82,351
1191,dark,main,2,0.9689770867749715,276,15,98,389
1191,dark,main,3,0.9706378023611004,245,16,83,344
1191,dark,main,4,0.9747339268083799,241,16,97,354
1191,dark,main,5,0.943607069353783,251,15,97,363
1191,dark,main,6,0.936940933759771,244,13,72,329
1191,dark,main,7,0.9485368294160644,230,19,81,330
1191,dark,main,8,0.9385406295996791,261,15,90,366
1191,dark,main,9,0.9385406295996791,261,15,90,366
1748,dark,main,0,0.9457880428489599,284,17,89,390
1748,dark,main,1,0.9628357983399743,255,16,87,358
1748,dark,main,2,0.9549467949975622,276,18,81,375
1748,dark,main,3,0.9702381260243753,259,16,76,351
1748,dark,main,4,0.9696303764512105,262,16,80,358
1748,dark,main,5,0.96349855400618,254,18,84,356
1748,dark,main,6,0.9401751590508689,231,29,58,318
1748,dark,main,7,0.9465294799243035,237,13,64,314
1748,dark,main,8,0.948732902129168,263,23,83,369
1748,dark,main,9,0.948732902129168,263,23,83,369
20122,bright,main,0,0.9405406525890819,351,78,2,431
20122,bright,main,1,0.9634630573827262,344,49,3,396
20122,bright,main,2,0.9735104497848596,327,72,3,402
20122,bright,main,3,0.9593032217190279,332,51,1,384
20122,bright,main,4,0.9709903713492498,342,51,2,395
20122,bright,main,5,0.9700962097823266,327,67,5,399
20122,bright,main,6,0.9757010617424938,313,44,3,360
20122,bright,main,7,0.949843234309158,284,60,5,349
20122,bright,main,8,0.950607440939204,315,88,6,409
20122,bright,main,9,0.950607440939204,315,88,6,409
1253,dark,main,0,0.9508176506318582,259,23,105,387
1253,dark,main,1,0.9345662868393492,247,20,77,344
1253,dark,main,2,0.943805836069426,244,22,97,363
1253,dark,main,3,0.9425947997179092,233,18,92,343
1253,dark,main,4,0.9499502582342413,235,19,84,338
1253,dark,main,5,0.9779548498900128,261,14,88,363
1253,dark,main,6,0.9427357425665458,231,17,77,325
1253,dark,main,7,0.9669310359627292,235,25,60,320
