TILEID,PROGRAM,SURVEY,LASTNIGHT,PETALID,H,H_TILE,N_GAL,N_STAR,N_QSO,N_GOOD_Z
4125,dark,main,20220209,8,0.9914485345418266,0.9991863493451284,300,18,43,361
4125,dark,main,20220209,9,0.9878290453180887,0.9991863493451284,325,24,40,389
1273,dark,main,20220209,0,0.9877969480837967,0.9989451535316268,319,17,44,380
1273,dark,main,20220209,1,0.9845521603112142,0.9989451535316268,295,12,46,353
1273,dark,main,20220209,2,0.993289885247199,0.9989451535316268,313,17,61,391
1273,dark,main,20220209,3,0.9968116419678353,0.9989451535316268,275,19,54,348
1273,dark,main,20220209,4,0.993188792504649,0.9989451535316268,298,11,44,353
1273,dark,main,20220209,5,0.9902359266071568,0.9989451535316268,292,12,44,348
1273,dark,main,20220209,6,0.9943174514001226,0.9989451535316268,324,11,44,379
1273,dark,main,20220209,7,0.9933918856696338,0.9989451535316268,272,15,41,328
1273,dark,main,20220209,8,0.99664852139711,0.9989451535316268,299,15,53,367
1273,dark,main,20220209,9,0.9907276905022155,0.9989451535316268,325,13,41,379
10834,dark,main,20220209,0,0.9951391105033356,0.9989322843561924,323,17,44,384
10834,dark,main,20220209,1,0.9888858142011143,0.9989322843561924,300,14,41,355
10834,dark,main,20220209,2,0.9952355098422583,0.9989322843561924,326,12,39,377
10834,dark,main,20220209,3,0.9894351917928392,0.9989322843561924,304,16,33,353
10834,dark,main,20220209,4,0.9881856607324606,0.9989322843561924,297,12,37,346
10834,dark,main,20220209,5,0.990947674241846,0.9989322843561924,301,11,42,354
10834,dark,main,20220209,6,0.9925774643040998,0.9989322843561924,308,15,38,361
10834,dark,main,20220209,7,0.9895751121916195,0.9989322843561924,252,13,49,314
10834,dark,main,20220209,8,0.9934344731174122,0.9989322843561924,310,11,41,362
10834,dark,main,20220209,9,0.9899455325719138,0.9989322843561924,312,12,41,365
10344,dark,main,20220209,0,0.9913992440356728,0.9990766619399821,325,14,39,378
10344,dark,main,20220209,1,0.9896304405758529,0.9990766619399821,301,13,35,349
10344,dark,main,20220209,2,0.9941424850677081,0.9990766619399821,329,24,33,386
10344,dark,main,20220209,3,0.988500310521001,0.9990766619399821,294,17,41,352
10344,dark,main,20220209,4,0.9868753378623867,0.9990766619399821,285,15,49,349
10344,dark,main,20220209,5,0.9913172794432713,0.9990766619399821,319,17,40,376
10344,dark,main,20220209,6,0.9893284100960258,0.9990766619399821,316,14,40,370
10344,dark,main,20220209,7,0.9923518154137854,0.9990766619399821,271,13,37,321
10344,dark,main,20220209,8,0.9901983876319341,0.9990766619399821,298,18,44,360
10344,dark,main,20220209,9,0.9890187108831819,0.9990766619399821,324,13,44,381
43081,backup,main,20220210,0,0.9892290296859374,0.9995224842392746,4,436,0,440
43081,backup,main,20220210,1,0.9833635049538579,0.9995224842392746,8,397,0,405
43081,backup,main,20220210,2,0.9915842543648785,0.9995224842392746,9,418,0,427
43081,backup,main,20220210,3,0.9929809234578579,0.9995224842392746,8,385,0,393
43081,backup,main,20220210,4,0.9938025728325276,0.9995224842392746,4,379,0,383
43081,backup,main,20220210,5,0.9867156598312263,0.9995224842392746,2,406,0,408
43081,backup,main,20220210,6,0.9917444192336426,0.9995224842392746,5,416,0,421
43081,backup,main,20220210,7,0.9898837462384834,0.9995224842392746,4,357,0,361
43081,backup,main,20220210,8,0.9899044004275844,0.9995224842392746,6,410,0,416
43081,backup,main,20220210,9,0.9895967006657498,0.9995224842392746,4,420,0,424
26107,bright,main,20220210,0,0.9891130810494269,0.9993323678147831,236,201,5,442
26107,bright,main,20220210,1,0.9904030899350342,0.9993323678147831,225,180,2,407
26107,bright,main,20220210,2,0.9941815107249368,0.9993323678147831,225,200,3,428
26107,bright,main,20220210,3,0.9973105277098254,0.9993323678147831,227,175,2,404
26107,bright,main,20220210,4,0.9950437526856756,0.9993323678147831,236,161,4,401
26107,bright,main,20220210,5,0.9941963661900414,0.9993323678147831,269,145,4,418
26107,bright,main,20220210,6,0.9891775071206317,0.9993323678147831,255,172,6,433
26107,bright,main,20220210,7,0.9940707278905775,0.9993323678147831,245,130,2,377
26107,bright,main,20220210,8,0.9965053174156168,0.9993323678147831,299,118,6,423
26107,bright,main,20220210,9,0.992728034991486,0.9993323678147831,265,165,4,434
23095,bright,main,20220210,0,0.9922005431303299,0.9993019613695472,239,193,8,440
23095,bright,main,20220210,1,0.988184048866091,0.9993019613695472,168,232,5,405
23095,bright,main,20220210,2,0.9968861526098566,0.9993019613695472,167,268,2,437
23095,bright,main,20220210,3,0.996245238999922,0.9993019613695472,215,185,5,405
23095,bright,main,20220210,4,0.9883676788016503,0.9993019613695472,160,237,3,400
23095,bright,main,20220210,5,0.9954215592913025,0.9993019613695472,156,263,1,420
23095,bright,main,20220210,6,0.9893513818481646,0.9993019613695472,232,198,4,434
23095,bright,main,20220210,7,0.9925207559760363,0.9993019613695472,187,186,5,378
23095,bright,main,20220210,8,0.9944881183093971,0.9993019613695472,121,301,3,425
23095,bright,main,20220210,9,0.9958574602232514,0.9993019613695472,218,211,6,435
40554,backup,main,20220210,0,0.9905999951275279,0.9992922743284569,7,393,0,400
40554,backup,main,20220210,1,0.9927826698945945,0.9992922743284569,1,368,0,369
40554,backup,main,20220210,2,0.9968977198621853,0.9992922743284569,4,396,1,401
40554,backup,main,20220210,3,0.9942502354206787,0.9992922743284569,8,347,0,355
40554,backup,main,20220210,4,0.9872843787953736,0.9992922743284569,10,359,0,369
40554,backup,main,20220210,5,0.9924858180408771,0.9992922743284569,3,384,1,388
40554,backup,main,20220210,6,0.9880790700059721,0.9992922743284569,3,394,0,397
40554,backup,main,20220210,7,0.9888146268180623,0.9992922743284569,11,320,1,332
40554,backup,main,20220210,8,0.9929113749432792,0.9992922743284569,6,377,1,384
40554,backup,main,20220210,9,0.9919534662919944,0.9992922743284569,9,389,0,398
25365,bright,main,20220210,0,0.9920960778724274,0.9993013499454184,242,168,5,415
25365,bright,main,20220210,1,0.9921488465694944,0.9993013499454184,263,111,7,381
25365,bright,main,20220210,2,0.9939704391312867,0.9993013499454184,289,123,4,416
25365,bright,main,20220210,3,0.9862702001858373,0.9993013499454184,249,120,2,371
25365,bright,main,20220210,4,0.9930507698800362,0.9993013499454184,274,92,8,374
25365,bright,main,20220210,5,0.9946887822376217,0.9993013499454184,282,108,8,398
25365,bright,main,20220210,6,0.9896942888811145,0.9993013499454184,305,101,4,410
25365,bright,main,20220210,7,0.9867844795823784,0.9993013499454184,238,111,5,354
25365,bright,main,20220210,8,0.9922931000250242,0.9993013499454184,262,142,4,408
25365,bright,main,20220210,9,0.9895406693976475,0.9993013499454184,245,152,9,406
8908,dark,main,20220210,0,0.9854188099835224,0.999136420997265,271,18,65,354
8908,dark,main,20220210,1,0.994364546342892,0.999136420997265,255,16,63,334
8908,dark,main,20220210,2,0.9929185092175054,0.999136420997265,266,20,58,344
8908,dark,main,20220210,3,0.9799150767583614,0.999136420997265,257,18,61,336
8908,dark,main,20220210,4,0.9871283750115584,0.999136420997265,251,28,59,338
8908,dark,main,20220210,5,0.9910336865907783,0.999136420997265,261,23,59,343
8908,dark,main,20220210,6,0.9879011630829526,0.999136420997265,295,16,53,364
8908,dark,main,20220210,7,0.9858740094543698,0.999136420997265,192,22,67,281
8908,dark,main,20220210,8,0.9903265029186662,0.999136420997265,254,20,66,340
8908,dark,main,20220210,9,0.9867282704325843,0.999136420997265,242,23,69,334
23240,bright,main,20220210,0,0.9953732534374916,0.9990134439276346,258,172,10,440
23240,bright,main,20220210,1,0.9905572466237972,0.9990134439276346,285,110,4,399
23240,bright,main,20220210,2,0.9933678638412514,0.9990134439276346,265,157,7,429
23240,bright,main,20220210,3,0.9920288044550217,0.9990134439276346,295,105,4,404
23240,bright,main,20220210,4,0.9877425620240147,0.9990134439276346,268,115,3,386
23240,bright,main,20220210,5,0.9924648647909321,0.9990134439276346,324,80,3,407
23240,bright,main,20220210,6,0.9921498334338996,0.9990134439276346,301,124,4,429
23240,bright,main,20220210,7,0.9922127800837376,0.9990134439276346,242,129,0,371
23240,bright,main,20220210,8,0.9924224363969638,0.9990134439276346,269,145,4,418
23240,bright,main,20220210,9,0.9858535559059632,0.9990134439276346,235,188,4,427
24423,bright,main,20220210,0,0.9898212456070462,0.9990196610971129,318,117,5,440
24423,bright,main,20220210,1,0.9934942863426273,0.9990196610971129,278,120,3,401
24423,bright,main,20220210,2,0.9955261666445772,0.9990196610971129,273,157,4,434
24423,bright,main,20220210,3,0.9905983189156916,0.9990196610971129,278,120,3,401
24423,bright,main,20220210,4,0.9952178592321604,0.9990196610971129,249,145,5,399
24423,bright,main,20220210,5,0.9951362188663901,0.9990196610971129,330,84,3,417
24423,bright,main,20220210,6,0.9867618722715271,0.9990196610971129,317,109,0,426
24423,bright,main,20220210,7,0.9923345894465884,0.9990196610971129,298,68,6,372
24423,bright,main,20220210,8,0.9948492893751197,0.9990196610971129,301,110,4,415
24423,bright,main,20220210,9,0.9945873934685744,0.9990196610971129,288,134,9,431
23598,bright,main,20220210,0,0.9924117559929494,0.9993052782730808,393,39,5,437
23598,bright,main,20220210,1,0.9888753136042187,0.9993052782730808,330,57,3,390
23598,bright,main,20220210,2,0.9961458322021163,0.9993052782730808,368,63,0,431
23598,bright,main,20220210,3,0.9916464598603716,0.9993052782730808,307,63,4,374
23598,bright,main,20220210,4,0.9898556368043251,0.9993052782730808,318,64,3,385
23598,bright,main,20220210,5,0.9897415691090792,0.9993052782730808,343,57,4,404
23598,bright,main,20220210,6,0.9945261559629235,0.9993052782730808,362,53,5,420
23598,bright,main,20220210,7,0.9942143729435837,0.9993052782730808,296,58,4,358
23598,bright,main,20220210,8,0.9902508731251812,0.9993052782730808,342,60,6,408
23598,bright,main,20220210,9,0.9897219282516792,0.9993052782730808,355,62,8,425
40578,backup,main,20220210,0,0.9949975474803551,0.9991435486674608,5,396,1,402
40578,backup,main,20220210,1,0.9950047196441635,0.9991435486674608,3,364,0,367
40578,backup,main,20220210,2,0.9926438166644805,0.9991435486674608,4,387,1,392
40578,backup,main,20220210,3,0.987836905732266,0.9991435486674608,3,371,1,375
40578,backup,main,20220210,4,0.9944497894332567,0.9991435486674608,3,362,1,366
40578,backup,main,20220210,5,0.9913203058316927,0.9991435486674608,4,371,0,375
40578,backup,main,20220210,6,0.9926054674802625,0.9991435486674608,7,376,0,383
40578,backup,main,20220210,7,0.9922564366444714,0.9991435486674608,4,330,0,334
40578,backup,main,20220210,8,0.9929713996911039,0.9991435486674608,4,379,2,385
40578,backup,main,20220210,9,0.9883880609720617,0.9991435486674608,8,377,1,386
2661,dark,main,20220210,0,0.9921288795489221,0.9991322447699448,292,21,60,373
2661,dark,main,20220210,1,0.9901695680813762,0.9991322447699448,268,19,52,339
2661,dark,main,20220210,2,0.9904562832106345,0.9991322447699448,276,19,74,369
2661,dark,main,20220210,3,0.9942421626279325,0.9991322447699448,251,19,61,331
2661,dark,main,20220210,4,0.9928054582653912,0.9991322447699448,242,14,61,317
2661,dark,main,20220210,5,0.9854618489263901,0.9991322447699448,273,15,59,347
2661,dark,main,20220210,6,0.993778596963116,0.9991322447699448,269,14,84,367
2661,dark,main,20220210,7,0.9867810811831235,0.9991322447699448,254,21,44,319
2661,dark,main,20220210,8,0.99023287386714,0.9991322447699448,289,16,52,357
2661,dark,main,20220210,9,0.9960715840892592,0.9991322447699448,280,20,64,364
41107,backup,main,20220210,0,0.9930705933749523,0.9993722066281501,4,373,1,378
41107,backup,main,20220210,1,0.9888274277746729,0.9993722066281501,2,309,1,312
41107,backup,main,20220210,2,0.9918744825683679,0.9993722066281501,0,365,0,365
41107,backup,main,20220210,3,0.9948927589549028,0.9993722066281501,6,321,1,328
41107,backup,main,20220210,4,0.9910053033138865,0.9993722066281501,7,303,1,311
41107,backup,main,20220210,5,0.9930949781050297,0.9993722066281501,2,338,0,340
41107,backup,main,20220210,6,0.9928924044951508,0.9993722066281501,1,343,0,344
41107,backup,main,20220210,7,0.9901950873133689,0.9993722066281501,5,303,1,309
41107,backup,main,20220210,8,0.9935172631079459,0.9993722066281501,5,344,1,350
41107,backup,main,20220210,9,0.9909579679173329,0.9993722066281501,4,360,0,364
11482,dark,main,20220210,0,0.9937512898144337,0.9988657308881853,283,19,58,360
11482,dark,main,20220210,1,0.9866055203796331,0.9988657308881853,234,16,72,322
11482,dark,main,20220210,2,0.9887256634817366,0.9988657308881853,283,18,59,360
11482,dark,main,20220210,3,0.9813603002805128,0.9988657308881853,260,15,52,327
11482,dark,main,20220210,4,0.9936944831467993,0.9988657308881853,257,17,68,342
11482,dark,main,20220210,5,0.9941745329820063,0.9988657308881853,230,19,89,338
11482,dark,main,20220210,6,0.9866056396056374,0.9988657308881853,244,20,89,353
11482,dark,main,20220210,7,0.989941641364809,0.9988657308881853,247,12,53,312
11482,dark,main,20220210,8,0.9848621439092574,0.9988657308881853,284,12,63,359
11482,dark,main,20220210,9,0.9900396659103229,0.9988657308881853,285,16,65,366
21529,bright,main,20220210,0,0.9948107240722636,0.9992401774184974,245,197,2,444
21529,bright,main,20220210,1,0.9962175675723904,0.9992401774184974,188,210,2,400
21529,bright,main,20220210,2,0.9893963347440015,0.9992401774184974,245,189,5,439
21529,bright,main,20220210,3,0.9948908662655953,0.9992401774184974,182,217,4,403
21529,bright,main,20220210,4,0.9956729653536182,0.9992401774184974,279,114,4,397
21529,bright,main,20220210,5,0.9944970097931751,0.9992401774184974,245,159,5,409
21529,bright,main,20220210,6,0.9939373318683048,0.9992401774184974,223,200,3,426
21529,bright,main,20220210,7,0.9840185675807734,0.9992401774184974,222,151,2,375
21529,bright,main,20220210,8,0.9949402778910098,0.9992401774184974,235,187,3,425
21529,bright,main,20220210,9,0.9881949219398128,0.9992401774184974,264,160,6,430
4715,dark,main,20220210,0,0.990483931480186,0.9990185239580595,316,16,62,394
4715,dark,main,20220210,1,0.9905007090374909,0.9990185239580595,286,14,54,354
4715,dark,main,20220210,2,0.9920002913208515,0.9990185239580595,324,14,57,395
4715,dark,main,20220210,3,0.9941533179234525,0.9990185239580595,248,22,82,352
4715,dark,main,20220210,4,0.9909301772093967,0.9990185239580595,245,23,82,350
4715,dark,main,20220210,5,0.9847373678743756,0.9990185239580595,276,20,63,359
4715,dark,main,20220210,6,0.989513101737615,0.9990185239580595,301,15,56,372
4715,dark,main,20220210,7,0.9904588246952918,0.9990185239580595,266,15,43,324
4715,dark,main,20220210,8,0.9846926292301699,0.9990185239580595,272,17,75,364
4715,dark,main,20220210,9,0.9950321182713977,0.9990185239580595,304,18,62,384
24434,bright,main,20220210,0,0.9956807696910872,0.9992336576248396,359,81,4,444
24434,bright,main,20220210,1,0.9915022798049032,0.9992336576248396,317,83,0,400
24434,bright,main,20220210,2,0.9856576276587629,0.9992336576248396,315,111,4,430
24434,bright,main,20220210,3,0.9901360718922699,0.9992336576248396,263,140,0,403
24434,bright,main,20220210,4,0.9926785315911212,0.9992336576248396,311,80,4,395
24434,bright,main,20220210,5,0.9964549480696746,0.9992336576248396,344,66,4,414
24434,bright,main,20220210,6,0.99258235440942,0.9992336576248396,357,69,3,429
24434,bright,main,20220210,7,0.995318799696026,0.9992336576248396,264,101,3,368
24434,bright,main,20220210,8,0.9928357568881337,0.9992336576248396,323,87,8,418
24434,bright,main,20220210,9,0.9910658099045178,0.9992336576248396,344,79,2,425
11502,dark,main,20220210,0,0.9913287942369804,0.9993925136186669,289,29,46,364
11502,dark,main,20220210,1,0.9923135084287321,0.9993925136186669,291,10,50,351
11502,dark,main,20220210,2,0.9906487058813543,0.9993925136186669,321,12,41,374
11502,dark,main,20220210,3,0.9926594720244057,0.9993925136186669,249,20,81,350
11502,dark,main,20220210,4,0.9913046451772212,0.9993925136186669,248,17,86,351
11502,dark,main,20220210,5,0.9910233642074624,0.9993925136186669,242,18,108,368
11502,dark,main,20220210,6,0.9939941010347229,0.9993925136186669,262,13,96,371
11502,dark,main,20220210,7,0.9857359622594621,0.9993925136186669,245,21,70,336
11502,dark,main,20220210,8,0.9923825119441194,0.9993925136186669,285,18,60,363
11502,dark,main,20220210,9,0.9934985465976163,0.9993925136186669,279,18,61,358
3147,dark,main,20220210,0,0.9915423181540816,0.9995363248324257,295,16,79,390
3147,dark,main,20220210,1,0.9876599809081914,0.9995363248324257,260,17,57,334
3147,dark,main,20220210,2,0.9899388553745798,0.9995363248324257,319,15,53,387
3147,dark,main,20220210,3,0.9906147407867604,0.9995363248324257,275,13,74,362
3147,dark,main,20220210,4,0.9906797693676497,0.9995363248324257,278,15,57,350
3147,dark,main,20220210,5,0.9943071665551494,0.9995363248324257,264,18,64,346
3147,dark,main,20220210,6,0.9930417043127683,0.9995363248324257,313,12,49,374
3147,dark,main,20220210,7,0.9868675232301879,0.9995363248324257,262,11,39,312
3147,dark,main,20220210,8,0.9872960894205421,0.9995363248324257,315,13,42,370
3147,dark,main,20220210,9,0.9918944572132521,0.9995363248324257,314,12,50,376
11494,dark,main,20220210,0,0.9900485527587398,0.9986192296071505,320,10,42,372
11494,dark,main,20220210,1,0.9917309342464331,0.9986192296071505,276,13,54,343
11494,dark,main,20220210,2,0.9929179013459531,0.9986192296071505,295,16,60,371
11494,dark,main,20220210,3,0.98654364668623,0.9986192296071505,280,9,51,340
11494,dark,main,20220210,4,0.9947320573321174,0.9986192296071505,261,20,53,334
11494,dark,main,20220210,5,0.984261731174454,0.9986192296071505,278,14,64,356
11494,dark,main,20220210,6,0.9915012651588795,0.9986192296071505,278,15,63,356
11494,dark,main,20220210,7,0.9908169574903635,0.9986192296071505,262,12,34,308
11494,dark,main,20220210,8,0.9916924027540539,0.9986192296071505,279,13,49,341
11494,dark,main,20220210,9,0.9934672950586186,0.9986192296071505,280,13,57,350
26225,bright,main,20220210,0,0.9903179298439453,0.9992461003641532,329,111,1,441
26225,bright,main,20220210,1,0.9871199797669795,0.9992461003641532,291,102,8,401
26225,bright,main,20220210,2,0.9940580310357269,0.9992461003641532,318,112,6,436
26225,bright,main,20220210,3,0.9952463348497033,0.9992461003641532,254,149,1,404
26225,bright,main,20220210,4,0.991021247602354,0.9992461003641532,241,154,4,399
26225,bright,main,20220210,5,0.9969993118115077,0.9992461003641532,218,191,4,413
26225,bright,main,20220210,6,0.9922075087316936,0.9992461003641532,215,209,1,425
26225,bright,main,20220210,7,0.9936134847174837,0.9992461003641532,183,186,3,372
26225,bright,main,20220210,8,0.9968511603709156,0.9992461003641532,270,144,7,421
26225,bright,main,20220210,9,0.9937977671380236,0.9992461003641532,277,151,1,429
4729,dark,main,20220210,0,0.9843918646047888,0.997723522450475,262,30,97,389
4729,dark,main,20220210,1,0.9894893099018817,0.997723522450475,230,17,93,340
4729,dark,main,20220210,2,0.9900716099350634,0.997723522450475,279,20,79,378
4729,dark,main,20220210,3,0.9902350058260085,0.997723522450475,294,18,47,359
4729,dark,main,20220210,4,0.9910403385830582,0.997723522450475,277,17,47,341
4729,dark,main,20220210,5,0.9944481999016749,0.997723522450475,292,15,48,355
4729,dark,main,20220210,6,0.9949493891303514,0.997723522450475,283,18,69,370
4729,dark,main,20220210,7,0.9840572714172814,0.997723522450475,227,18,85,330
4729,dark,main,20220210,8,0.9863878402138392,0.997723522450475,250,17,75,342
4729,dark,main,20220210,9,0.9836342422107511,0.997723522450475,239,25,107,371
23080,bright,main,20220210,0,0.9815420471454175,0.9994628577984969,211,215,6,432
23080,bright,main,20220210,1,0.9932256773943727,0.9994628577984969,215,174,5,394
23080,bright,main,20220210,2,0.9918867482253685,0.9994628577984969,253,173,3,429
23080,bright,main,20220210,3,0.9942359394350799,0.9994628577984969,281,107,5,393
23080,bright,main,20220210,4,0.9940175676734835,0.9994628577984969,319,67,3,389
23080,bright,main,20220210,5,0.9914083667014472,0.9994628577984969,318,90,4,412
23080,bright,main,20220210,6,0.9912255257146761,0.9994628577984969,329,91,5,425
23080,bright,main,20220210,7,0.9903392346107499,0.9994628577984969,212,147,6,365
23080,bright,main,20220210,8,0.9943710051315416,0.9994628577984969,205,207,3,415
23080,bright,main,20220210,9,0.9918566128353584,0.9994628577984969,183,241,3,427
10846,dark,main,20220210,0,0.9862122236055175,0.9990421424558745,321,12,51,384
10846,dark,main,20220210,1,0.992297851005072,0.9990421424558745,290,12,43,345
10846,dark,main,20220210,2,0.9863945644662042,0.9990421424558745,319,12,63,394
10846,dark,main,20220210,3,0.9905738019703725,0.9990421424558745,241,16,91,348
10846,dark,main,20220210,4,0.9903572051270437,0.9990421424558745,240,22,77,339
10846,dark,main,20220210,5,0.9887470672909169,0.9990421424558745,268,12,87,367
10846,dark,main,20220210,6,0.9901079588930869,0.9990421424558745,290,15,84,389
10846,dark,main,20220210,7,0.9874594623028533,0.9990421424558745,243,18,81,342
10846,dark,main,20220210,8,0.9885233961741823,0.9990421424558745,290,13,67,370
10846,dark,main,20220210,9,0.9915340428054826,0.9990421424558745,313,18,43,374
10833,dark,main,20220210,0,0.9935513540396237,0.9986363362170786,325,14,50,389
10833,dark,main,20220210,1,0.9929755707608009,0.9986363362170786,298,12,40,350
10833,dark,main,20220210,2,0.9863939908221885,0.9986363362170786,329,12,39,380
10833,dark,main,20220210,3,0.9877669478463018,0.9986363362170786,297,13,43,353
10833,dark,main,20220210,4,0.9881442097639709,0.9986363362170786,290,10,42,342
10833,dark,main,20220210,5,0.9819056358187793,0.9986363362170786,294,9,56,359
10833,dark,main,20220210,6,0.9935180640089919,0.9986363362170786,272,20,93,385
10833,dark,main,20220210,7,0.9916469520162642,0.9986363362170786,252,14,77,343
10833,dark,main,20220210,8,0.9967028983596236,0.9986363362170786,305,12,67,384
10833,dark,main,20220210,9,0.986360230535682,0.9986363362170786,311,14,51,376
21530,bright,main,20220210,0,0.9933478769347752,0.999792575796168,310,132,0,442
21530,bright,main,20220210,1,0.9960305037655374,0.999792575796168,254,149,0,403
21530,bright,main,20220210,2,0.9945531205865771,0.999792575796168,277,154,1,432
21530,bright,main,20220210,3,0.994116735632413,0.999792575796168,189,208,4,401
21530,bright,main,20220210,4,0.9962553358785584,0.999792575796168,183,208,6,397
21530,bright,main,20220210,5,0.9956998972500803,0.999792575796168,186,231,3,420
21530,bright,main,20220210,6,0.9910986005508865,0.999792575796168,231,196,3,430
21530,bright,main,20220210,7,0.9951140646672278,0.999792575796168,230,142,2,374
21530,bright,main,20220210,8,0.9913594115914731,0.999792575796168,241,177,2,420
21530,bright,main,20220210,9,0.9957730895629321,0.999792575796168,219,210,4,433
23036,bright,main,20220210,0,0.9906994296540755,0.9983123998222458,307,112,6,425
23036,bright,main,20220210,1,0.9884503872001323,0.9983123998222458,304,68,7,379
23036,bright,main,20220210,2,0.989376109160223,0.9983123998222458,354,53,6,413
23036,bright,main,20220210,3,0.989700990310984,0.9983123998222458,326,59,2,387
23036,bright,main,20220210,4,0.9913202790187998,0.9983123998222458,303,65,2,370
23036,bright,main,20220210,5,0.988923259276695,0.9983123998222458,312,75,2,389
23036,bright,main,20220210,6,0.993413620292192,0.9983123998222458,361,50,7,418
23036,bright,main,20220210,7,0.9887759184303782,0.9983123998222458,272,74,5,351
23036,bright,main,20220210,8,0.9853769689332267,0.9983123998222458,284,112,7,403
23036,bright,main,20220210,9,0.9891105471831536,0.9983123998222458,319,88,6,413
25424,bright,main,20220210,0,0.9907559813805817,0.999017676046183,243,193,4,440
25424,bright,main,20220210,1,0.9959341887338653,0.999017676046183,230,170,3,403
25424,bright,main,20220210,2,0.9956370400733817,0.999017676046183,276,162,1,439
25424,bright,main,20220210,3,0.9861723786949821,0.999017676046183,246,158,2,406
25424,bright,main,20220210,4,0.9868439922552487,0.999017676046183,198,199,3,400
25424,bright,main,20220210,5,0.9935108493839423,0.999017676046183,223,194,3,420
25424,bright,main,20220210,6,0.9908163983683602,0.999017676046183,294,139,2,435
25424,bright,main,20220210,7,0.9889596811218148,0.999017676046183,287,87,4,378
25424,bright,main,20220210,8,0.9916477825488489,0.999017676046183,265,153,7,425
25424,bright,main,20220210,9,0.9922658551447212,0.999017676046183,281,148,5,434
4585,dark,main,20220211,0,0.9910704151595817,0.9989790697606297,320,11,43,374
4585,dark,main,20220211,1,0.9924025283291286,0.9989790697606297,303,12,35,350
4585,dark,main,20220211,2,0.9927772055611418,0.9989790697606297,324,12,33,369
4585,dark,main,20220211,3,0.9946527045860906,0.9989790697606297,290,13,45,348
4585,dark,main,20220211,4,0.9944287671768579,0.9989790697606297,304,13,29,346
4585,dark,main,20220211,5,0.9916446179350341,0.9989790697606297,305,14,53,372
4585,dark,main,20220211,6,0.9924067985123451,0.9989790697606297,279,19,76,374
4585,dark,main,20220211,7,0.9899262199352719,0.9989790697606297,269,17,46,332
4585,dark,main,20220211,8,0.9941112349205612,0.9989790697606297,305,14,60,379
4585,dark,main,20220211,9,0.9907595430452362,0.9989790697606297,335,12,41,388
4134,dark,main,20220211,0,0.9913773043289271,0.9988782787171665,302,14,44,360
4134,dark,main,20220211,1,0.9890908256741346,0.9988782787171665,286,13,43,342
4134,dark,main,20220211,2,0.9875895147082936,0.9988782787171665,301,12,50,363
4134,dark,main,20220211,3,0.9910492674410005,0.9988782787171665,269,11,45,325
4134,dark,main,20220211,4,0.9953747822123834,0.9988782787171665,274,11,43,328
4134,dark,main,20220211,5,0.9838228011978908,0.9988782787171665,298,11,44,353
4134,dark,main,20220211,6,0.9969029897358045,0.9988782787171665,297,14,53,364
4134,dark,main,20220211,7,0.991353577531481,0.9988782787171665,269,10,37,316
4134,dark,main,20220211,8,0.987586361526534,0.9988782787171665,275,15,47,337
4134,dark,main,20220211,9,0.9876923241357793,0.9988782787171665,304,17,48,369
5637,dark,main,20220211,0,0.9905444866745143,0.9985905947490789,311,13,55,379
5637,dark,main,20220211,1,0.991120995938369,0.9985905947490789,295,14,31,340
5637,dark,main,20220211,2,0.991081926551418,0.9985905947490789,309,12,30,351
5637,dark,main,20220211,3,0.9897617340039913,0.9985905947490789,299,13,43,355
5637,dark,main,20220211,4,0.9916779425594651,0.9985905947490789,280,11,42,333
5637,dark,main,20220211,5,0.9937799940928745,0.9985905947490789,291,13,60,364
5637,dark,main,20220211,6,0.9897405699713454,0.9985905947490789,294,11,76,381
5637,dark,main,20220211,7,0.991054540055387,0.9985905947490789,279,12,46,337
5637,dark,main,20220211,8,0.988511701758121,0.9985905947490789,311,12,51,374
5637,dark,main,20220211,9,0.9921442026806353,0.9985905947490789,317,12,40,369
26133,bright,main,20220211,0,0.987768344480221,0.9985874418896078,351,66,2,419
26133,bright,main,20220211,1,0.9901441366454078,0.9985874418896078,315,61,7,383
26133,bright,main,20220211,2,0.995540237100586,0.9985874418896078,316,79,10,405
26133,bright,main,20220211,3,0.9858183645998428,0.9985874418896078,278,92,7,377
26133,bright,main,20220211,4,0.9943137121639621,0.9985874418896078,289,83,5,377
26133,bright,main,20220211,5,0.9887797132954333,0.9985874418896078,326,69,5,400
26133,bright,main,20220211,6,0.9880536007263953,0.9985874418896078,318,94,2,414
26133,bright,main,20220211,7,0.9922647970416203,0.9985874418896078,296,60,4,360
26133,bright,main,20220211,8,0.9938494992962825,0.9985874418896078,322,75,7,404
26133,bright,main,20220211,9,0.9954817651142439,0.9985874418896078,281,125,4,410
26241,bright,main,20220211,0,0.9915445797808071,0.999148844340507,226,196,10,432
26241,bright,main,20220211,1,0.9910104156429212,0.999148844340507,143,240,6,389
26241,bright,main,20220211,2,0.9933714660769132,0.999148844340507,176,238,2,416
26241,bright,main,20220211,3,0.9888765297775959,0.999148844340507,130,248,9,387
26241,bright,main,20220211,4,0.9895497494320883,0.999148844340507,162,221,6,389
26241,bright,main,20220211,5,0.9927802302756833,0.999148844340507,204,197,4,405
26241,bright,main,20220211,6,0.994284605122569,0.999148844340507,216,201,7,424
26241,bright,main,20220211,7,0.9909667511977384,0.999148844340507,176,184,5,365
